"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","°C","°C","","","","","",""
"10/24/2017 14:50'00","43032.6180555556","  20.6000","  19.1000","","","","","","",
"10/24/2017 15:00'00","43032.6250000000","  20.2000","  19.0000","","","","","","",
"10/24/2017 15:10'00","43032.6319444444","  19.8000","  19.1000","","","","","","",
"10/24/2017 15:20'00","43032.6388888889","  19.2000","  19.1000","","","","","","",
"10/24/2017 15:30'00","43032.6458333333","  18.5000","  19.1000","","","","","","",
"10/24/2017 15:40'00","43032.6527777778","  18.2000","  19.2000","","","","","","",
"10/24/2017 15:50'00","43032.6597222222","  17.9000","  19.1000","","","","","","",
"10/24/2017 16:00'00","43032.6666666667","  17.4000","  19.1000","","","","","","",
"10/24/2017 16:10'00","43032.6736111111","  17.3000","  19.1000","","","","","","",
"10/24/2017 16:20'00","43032.6805555556","  17.1000","  19.1000","","","","","","",
"10/24/2017 16:30'00","43032.6875000000","  17.0000","  19.1000","","","","","","",
"10/24/2017 16:40'00","43032.6944444444","  17.0000","  19.0000","","","","","","",
"10/24/2017 16:50'00","43032.7013888889","  17.0000","  19.0000","","","","","","",
"10/24/2017 17:00'00","43032.7083333333","  17.0000","  19.0000","","","","","","",
"10/24/2017 17:10'00","43032.7152777778","  16.8000","  19.0000","","","","","","",
"10/24/2017 17:20'00","43032.7222222222","  16.7000","  19.0000","","","","","","",
"10/24/2017 17:30'00","43032.7291666667","  16.7000","  18.9000","","","","","","",
"10/24/2017 17:40'00","43032.7361111111","  16.9000","  18.9000","","","","","","",
"10/24/2017 17:50'00","43032.7430555556","  16.8000","  18.9000","","","","","","",
"10/24/2017 18:00'00","43032.7500000000","  16.8000","  18.9000","","","","","","",
"10/24/2017 18:10'00","43032.7569444444","  16.7000","  18.9000","","","","","","",
"10/24/2017 18:20'00","43032.7638888889","  16.7000","  18.9000","","","","","","",
"10/24/2017 18:30'00","43032.7708333333","  16.7000","  18.9000","","","","","","",
"10/24/2017 18:40'00","43032.7777777778","  16.7000","  18.8000","","","","","","",
"10/24/2017 18:50'00","43032.7847222222","  16.3000","  18.8000","","","","","","",
"10/24/2017 19:00'00","43032.7916666667","  16.6000","  18.8000","","","","","","",
"10/24/2017 19:10'00","43032.7986111111","  16.6000","  18.8000","","","","","","",
"10/24/2017 19:20'00","43032.8055555556","  16.5000","  18.8000","","","","","","",
"10/24/2017 19:30'00","43032.8125000000","  16.7000","  18.8000","","","","","","",
"10/24/2017 19:40'00","43032.8194444444","  16.6000","  18.8000","","","","","","",
"10/24/2017 19:50'00","43032.8263888889","  16.5000","  18.8000","","","","","","",
"10/24/2017 20:00'00","43032.8333333333","  16.4000","  18.8000","","","","","","",
"10/24/2017 20:10'00","43032.8402777778","  16.4000","  18.7000","","","","","","",
"10/24/2017 20:20'00","43032.8472222222","  16.4000","  18.7000","","","","","","",
"10/24/2017 20:30'00","43032.8541666667","  16.5000","  18.7000","","","","","","",
"10/24/2017 20:40'00","43032.8611111111","  16.6000","  18.7000","","","","","","",
"10/24/2017 20:50'00","43032.8680555556","  16.7000","  18.7000","","","","","","",
"10/24/2017 21:00'00","43032.8750000000","  16.5000","  18.7000","","","","","","",
"10/24/2017 21:10'00","43032.8819444444","  16.4000","  18.7000","","","","","","",
"10/24/2017 21:20'00","43032.8888888889","  16.2000","  18.7000","","","","","","",
"10/24/2017 21:30'00","43032.8958333333","  16.2000","  18.7000","","","","","","",
"10/24/2017 21:40'00","43032.9027777778","  16.4000","  18.6000","","","","","","",
"10/24/2017 21:50'00","43032.9097222222","  16.4000","  18.6000","","","","","","",
"10/24/2017 22:00'00","43032.9166666667","  16.3000","  18.6000","","","","","","",
"10/24/2017 22:10'00","43032.9236111111","  16.2000","  18.6000","","","","","","",
"10/24/2017 22:20'00","43032.9305555556","  16.5000","  18.6000","","","","","","",
"10/24/2017 22:30'00","43032.9375000000","  16.4000","  18.6000","","","","","","",
"10/24/2017 22:40'00","43032.9444444444","  16.4000","  18.6000","","","","","","",
"10/24/2017 22:50'00","43032.9513888889","  16.4000","  18.6000","","","","","","",
"10/24/2017 23:00'00","43032.9583333333","  16.2000","  18.5000","","","","","","",
"10/24/2017 23:10'00","43032.9652777778","  16.1000","  18.5000","","","","","","",
"10/24/2017 23:20'00","43032.9722222222","  16.2000","  18.5000","","","","","","",
"10/24/2017 23:30'00","43032.9791666667","  16.2000","  18.5000","","","","","","",
"10/24/2017 23:40'00","43032.9861111111","  16.4000","  18.5000","","","","","","",
"10/24/2017 23:50'00","43032.9930555556","  16.2000","  18.5000","","","","","","",
"10/25/2017 00:00'00","43033.0000000000","  16.0000","  18.5000","","","","","","",
"10/25/2017 00:10'00","43033.0069444444","  16.1000","  18.5000","","","","","","",
"10/25/2017 00:20'00","43033.0138888889","  15.9000","  18.5000","","","","","","",
"10/25/2017 00:30'00","43033.0208333333","  16.0000","  18.5000","","","","","","",
"10/25/2017 00:40'00","43033.0277777778","  16.0000","  18.5000","","","","","","",
"10/25/2017 00:50'00","43033.0347222222","  16.0000","  18.4000","","","","","","",
"10/25/2017 01:00'00","43033.0416666667","  15.9000","  18.4000","","","","","","",
"10/25/2017 01:10'00","43033.0486111111","  16.0000","  18.4000","","","","","","",
"10/25/2017 01:20'00","43033.0555555556","  15.9000","  18.4000","","","","","","",
"10/25/2017 01:30'00","43033.0625000000","  16.1000","  18.4000","","","","","","",
"10/25/2017 01:40'00","43033.0694444444","  15.9000","  18.4000","","","","","","",
"10/25/2017 01:50'00","43033.0763888889","  15.9000","  18.4000","","","","","","",
"10/25/2017 02:00'00","43033.0833333333","  16.0000","  18.4000","","","","","","",
"10/25/2017 02:10'00","43033.0902777778","  15.9000","  18.3000","","","","","","",
"10/25/2017 02:20'00","43033.0972222222","  15.8000","  18.3000","","","","","","",
"10/25/2017 02:30'00","43033.1041666667","  15.6000","  18.3000","","","","","","",
"10/25/2017 02:40'00","43033.1111111111","  15.6000","  18.4000","","","","","","",
"10/25/2017 02:50'00","43033.1180555556","  15.6000","  18.3000","","","","","","",
"10/25/2017 03:00'00","43033.1250000000","  15.6000","  18.3000","","","","","","",
"10/25/2017 03:10'00","43033.1319444444","  15.3000","  18.3000","","","","","","",
"10/25/2017 03:20'00","43033.1388888889","  15.0000","  18.3000","","","","","","",
"10/25/2017 03:30'00","43033.1458333333","  15.2000","  18.3000","","","","","","",
"10/25/2017 03:40'00","43033.1527777778","  14.9000","  18.3000","","","","","","",
"10/25/2017 03:50'00","43033.1597222222","  14.8000","  18.2000","","","","","","",
"10/25/2017 04:00'00","43033.1666666667","  14.8000","  18.2000","","","","","","",
"10/25/2017 04:10'00","43033.1736111111","  14.7000","  18.2000","","","","","","",
"10/25/2017 04:20'00","43033.1805555556","  14.6000","  18.2000","","","","","","",
"10/25/2017 04:30'00","43033.1875000000","  14.5000","  18.2000","","","","","","",
"10/25/2017 04:40'00","43033.1944444444","  14.5000","  18.2000","","","","","","",
"10/25/2017 04:50'00","43033.2013888889","  14.4000","  18.1000","","","","","","",
"10/25/2017 05:00'00","43033.2083333333","  14.5000","  18.1000","","","","","","",
"10/25/2017 05:10'00","43033.2152777778","  14.3000","  18.1000","","","","","","",
"10/25/2017 05:20'00","43033.2222222222","  14.5000","  18.1000","","","","","","",
"10/25/2017 05:30'00","43033.2291666667","  14.5000","  18.1000","","","","","","",
"10/25/2017 05:40'00","43033.2361111111","  14.3000","  18.0000","","","","","","",
"10/25/2017 05:50'00","43033.2430555556","  14.3000","  18.1000","","","","","","",
"10/25/2017 06:00'00","43033.2500000000","  14.3000","  18.1000","","","","","","",
"10/25/2017 06:10'00","43033.2569444444","  14.5000","  18.0000","","","","","","",
"10/25/2017 06:20'00","43033.2638888889","  14.4000","  18.0000","","","","","","",
"10/25/2017 06:30'00","43033.2708333333","  14.5000","  18.0000","","","","","","",
"10/25/2017 06:40'00","43033.2777777778","  14.7000","  18.0000","","","","","","",
"10/25/2017 06:50'00","43033.2847222222","  14.7000","  18.0000","","","","","","",
"10/25/2017 07:00'00","43033.2916666667","  14.8000","  17.9000","","","","","","",
"10/25/2017 07:10'00","43033.2986111111","  14.8000","  17.9000","","","","","","",
"10/25/2017 07:20'00","43033.3055555556","  15.0000","  18.0000","","","","","","",
"10/25/2017 07:30'00","43033.3125000000","  15.1000","  17.9000","","","","","","",
"10/25/2017 07:40'00","43033.3194444444","  15.4000","  17.9000","","","","","","",
"10/25/2017 07:50'00","43033.3263888889","  15.5000","  17.9000","","","","","","",
"10/25/2017 08:00'00","43033.3333333333","  15.8000","  17.9000","","","","","","",
"10/25/2017 08:10'00","43033.3402777778","  15.9000","  17.9000","","","","","","",
"10/25/2017 08:20'00","43033.3472222222","  16.1000","  17.9000","","","","","","",
"10/25/2017 08:30'00","43033.3541666667","  16.2000","  17.9000","","","","","","",
"10/25/2017 08:40'00","43033.3611111111","  16.4000","  17.9000","","","","","","",
"10/25/2017 08:50'00","43033.3680555556","  16.6000","  17.9000","","","","","","",
"10/25/2017 09:00'00","43033.3750000000","  17.3000","  18.0000","","","","","","",
"10/25/2017 09:10'00","43033.3819444444","  18.2000","  17.9000","","","","","","",
"10/25/2017 09:20'00","43033.3888888889","  18.3000","  18.0000","","","","","","",
"10/25/2017 09:30'00","43033.3958333333","  18.6000","  18.0000","","","","","","",
"10/25/2017 09:40'00","43033.4027777778","  18.6000","  18.0000","","","","","","",
"10/25/2017 09:50'00","43033.4097222222","  18.2000","  18.0000","","","","","","",
"10/25/2017 10:00'00","43033.4166666667","  18.7000","  18.1000","","","","","","",
"10/25/2017 10:10'00","43033.4236111111","  18.9000","  18.1000","","","","","","",
"10/25/2017 10:20'00","43033.4305555556","  19.1000","  18.2000","","","","","","",
"10/25/2017 10:30'00","43033.4375000000","  19.5000","  18.2000","","","","","","",
"10/25/2017 10:40'00","43033.4444444444","  19.0000","  18.2000","","","","","","",
"10/25/2017 10:50'00","43033.4513888889","  18.9000","  18.2000","","","","","","",
"10/25/2017 11:00'00","43033.4583333333","  18.8000","  18.2000","","","","","","",
"10/25/2017 11:10'00","43033.4652777778","  19.3000","  18.3000","","","","","","",
"10/25/2017 11:20'00","43033.4722222222","  19.7000","  18.3000","","","","","","",
"10/25/2017 11:30'00","43033.4791666667","  19.6000","  18.3000","","","","","","",
"10/25/2017 11:40'00","43033.4861111111","  20.1000","  18.4000","","","","","","",
"10/25/2017 11:50'00","43033.4930555556","  20.2000","  18.4000","","","","","","",
"10/25/2017 12:00'00","43033.5000000000","  20.0000","  18.5000","","","","","","",
"10/25/2017 12:10'00","43033.5069444444","  20.5000","  18.5000","","","","","","",
"10/25/2017 12:20'00","43033.5138888889","  20.6000","  18.5000","","","","","","",
"10/25/2017 12:30'00","43033.5208333333","  20.8000","  18.5000","","","","","","",
"10/25/2017 12:40'00","43033.5277777778","  21.3000","  18.6000","","","","","","",
"10/25/2017 12:50'00","43033.5347222222","  21.7000","  18.6000","","","","","","",
"10/25/2017 13:00'00","43033.5416666667","  22.7000","  18.7000","","","","","","",
"10/25/2017 13:10'00","43033.5486111111","  21.4000","  18.7000","","","","","","",
"10/25/2017 13:20'00","43033.5555555556","  20.7000","  18.7000","","","","","","",
"10/25/2017 13:30'00","43033.5625000000","  20.6000","  18.8000","","","","","","",
"10/25/2017 13:40'00","43033.5694444444","  21.0000","  18.8000","","","","","","",
"10/25/2017 13:50'00","43033.5763888889","  21.1000","  18.8000","","","","","","",
"10/25/2017 14:00'00","43033.5833333333","  20.7000","  18.9000","","","","","","",
"10/25/2017 14:10'00","43033.5902777778","  20.5000","  18.9000","","","","","","",
"10/25/2017 14:20'00","43033.5972222222","  20.1000","  18.9000","","","","","","",
"10/25/2017 14:30'00","43033.6041666667","  19.9000","  18.9000","","","","","","",
"10/25/2017 14:40'00","43033.6111111111","  19.7000","  19.0000","","","","","","",
"10/25/2017 14:50'00","43033.6180555556","  19.8000","  19.0000","","","","","","",
"10/25/2017 15:00'00","43033.6250000000","  19.6000","  19.0000","","","","","","",
"10/25/2017 15:10'00","43033.6319444444","  19.2000","  19.0000","","","","","","",
"10/25/2017 15:20'00","43033.6388888889","  19.0000","  19.0000","","","","","","",
"10/25/2017 15:30'00","43033.6458333333","  18.8000","  19.0000","","","","","","",
"10/25/2017 15:40'00","43033.6527777778","  18.5000","  19.0000","","","","","","",
"10/25/2017 15:50'00","43033.6597222222","  18.4000","  19.0000","","","","","","",
"10/25/2017 16:00'00","43033.6666666667","  18.0000","  19.0000","","","","","","",
"10/25/2017 16:10'00","43033.6736111111","  17.9000","  19.0000","","","","","","",
"10/25/2017 16:20'00","43033.6805555556","  17.7000","  19.0000","","","","","","",
"10/25/2017 16:30'00","43033.6875000000","  17.4000","  19.0000","","","","","","",
"10/25/2017 16:40'00","43033.6944444444","  16.9000","  19.0000","","","","","","",
"10/25/2017 16:50'00","43033.7013888889","  16.5000","  18.9000","","","","","","",
"10/25/2017 17:00'00","43033.7083333333","  16.1000","  18.9000","","","","","","",
"10/25/2017 17:10'00","43033.7152777778","  15.6000","  18.9000","","","","","","",
"10/25/2017 17:20'00","43033.7222222222","  15.2000","  18.9000","","","","","","",
"10/25/2017 17:30'00","43033.7291666667","  14.6000","  18.9000","","","","","","",
"10/25/2017 17:40'00","43033.7361111111","  14.2000","  18.8000","","","","","","",
"10/25/2017 17:50'00","43033.7430555556","  13.9000","  18.8000","","","","","","",
"10/25/2017 18:00'00","43033.7500000000","  13.9000","  18.8000","","","","","","",
"10/25/2017 18:10'00","43033.7569444444","  13.8000","  18.7000","","","","","","",
"10/25/2017 18:20'00","43033.7638888889","  13.3000","  18.7000","","","","","","",
"10/25/2017 18:30'00","43033.7708333333","  13.4000","  18.6000","","","","","","",
"10/25/2017 18:40'00","43033.7777777778","  13.7000","  18.6000","","","","","","",
"10/25/2017 18:50'00","43033.7847222222","  13.7000","  18.5000","","","","","","",
"10/25/2017 19:00'00","43033.7916666667","  12.9000","  18.4000","","","","","","",
"10/25/2017 19:10'00","43033.7986111111","  13.1000","  18.4000","","","","","","",
"10/25/2017 19:20'00","43033.8055555556","  13.6000","  18.3000","","","","","","",
"10/25/2017 19:30'00","43033.8125000000","  13.6000","  18.3000","","","","","","",
"10/25/2017 19:40'00","43033.8194444444","  13.6000","  18.2000","","","","","","",
"10/25/2017 19:50'00","43033.8263888889","  13.5000","  18.2000","","","","","","",
"10/25/2017 20:00'00","43033.8333333333","  13.5000","  18.2000","","","","","","",
"10/25/2017 20:10'00","43033.8402777778","  13.2000","  18.2000","","","","","","",
"10/25/2017 20:20'00","43033.8472222222","  12.9000","  18.0000","","","","","","",
"10/25/2017 20:30'00","43033.8541666667","  12.5000","  18.1000","","","","","","",
"10/25/2017 20:40'00","43033.8611111111","  12.5000","  18.0000","","","","","","",
"10/25/2017 20:50'00","43033.8680555556","  12.5000","  18.0000","","","","","","",
"10/25/2017 21:00'00","43033.8750000000","  12.1000","  18.0000","","","","","","",
"10/25/2017 21:10'00","43033.8819444444","  12.5000","  17.9000","","","","","","",
"10/25/2017 21:20'00","43033.8888888889","  12.0000","  17.9000","","","","","","",
"10/25/2017 21:30'00","43033.8958333333","  11.7000","  17.8000","","","","","","",
"10/25/2017 21:40'00","43033.9027777778","  11.6000","  17.8000","","","","","","",
"10/25/2017 21:50'00","43033.9097222222","  11.4000","  17.7000","","","","","","",
"10/25/2017 22:00'00","43033.9166666667","  11.2000","  17.7000","","","","","","",
"10/25/2017 22:10'00","43033.9236111111","  11.2000","  17.6000","","","","","","",
"10/25/2017 22:20'00","43033.9305555556","  11.4000","  17.6000","","","","","","",
"10/25/2017 22:30'00","43033.9375000000","  11.1000","  17.5000","","","","","","",
"10/25/2017 22:40'00","43033.9444444444","  11.3000","  17.5000","","","","","","",
"10/25/2017 22:50'00","43033.9513888889","  11.8000","  17.4000","","","","","","",
"10/25/2017 23:00'00","43033.9583333333","  11.8000","  17.3000","","","","","","",
"10/25/2017 23:10'00","43033.9652777778","  11.7000","  17.4000","","","","","","",
"10/25/2017 23:20'00","43033.9722222222","  11.4000","  17.3000","","","","","","",
"10/25/2017 23:30'00","43033.9791666667","  11.3000","  17.3000","","","","","","",
