date,disease,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z
2018-01-05,1,15.897916666666662,16.22708333333334,15.647916666666653,72.78472222222223,10.5,14.7,10.7,32.0,28.5,18.5,30.5,87.0,15.361111111111116,16.124999999999996,15.074305555555561,76.06944444444444,10.8,14.9,10.9,35.0,25.8,18.0,26.5,93.0,15.434722222222216,15.932638888888887,15.204861111111107,75.02083333333333,10.7,14.6,10.8,38.0,25.1,17.6,27.0,90.0
2018-01-06,1,13.884027777777776,15.574999999999992,13.723611111111106,84.7013888888889,10.7,14.6,10.8,55.0,25.0,16.7,24.3,99.0,15.897916666666662,16.22708333333334,15.647916666666653,72.78472222222223,10.5,14.7,10.7,32.0,28.5,18.5,30.5,87.0,15.361111111111116,16.124999999999996,15.074305555555561,76.06944444444444,10.8,14.9,10.9,35.0,25.8,18.0,26.5,93.0
2018-01-07,1,14.861805555555554,15.685416666666665,14.622222222222224,79.27777777777777,10.6,14.5,10.6,39.0,25.2,17.4,26.9,99.0,13.884027777777776,15.574999999999992,13.723611111111106,84.7013888888889,10.7,14.6,10.8,55.0,25.0,16.7,24.3,99.0,15.897916666666662,16.22708333333334,15.647916666666653,72.78472222222223,10.5,14.7,10.7,32.0,28.5,18.5,30.5,87.0
2018-01-08,1,15.441666666666665,15.960416666666674,15.333333333333336,73.71527777777777,10.5,14.6,10.5,38.0,27.6,18.0,26.4,90.0,14.861805555555554,15.685416666666665,14.622222222222224,79.27777777777777,10.6,14.5,10.6,39.0,25.2,17.4,26.9,99.0,13.884027777777776,15.574999999999992,13.723611111111106,84.7013888888889,10.7,14.6,10.8,55.0,25.0,16.7,24.3,99.0
2018-01-09,1,12.337499999999995,15.153472222222238,12.516666666666666,91.79166666666669,10.8,14.8,10.8,85.0,15.7,15.7,15.8,98.0,15.441666666666665,15.960416666666674,15.333333333333336,73.71527777777777,10.5,14.6,10.5,38.0,27.6,18.0,26.4,90.0,14.861805555555554,15.685416666666665,14.622222222222224,79.27777777777777,10.6,14.5,10.6,39.0,25.2,17.4,26.9,99.0
2018-01-10,1,14.643750000000004,15.468750000000005,14.646527777777786,83.43055555555556,10.6,14.5,10.9,38.0,25.0,17.2,24.0,99.0,12.337499999999995,15.153472222222238,12.516666666666666,91.79166666666669,10.8,14.8,10.8,85.0,15.7,15.7,15.8,98.0,15.441666666666665,15.960416666666674,15.333333333333336,73.71527777777777,10.5,14.6,10.5,38.0,27.6,18.0,26.4,90.0
2018-01-11,1,15.378472222222221,15.744444444444435,15.247222222222224,73.9513888888889,10.4,14.4,10.5,34.0,27.5,17.6,25.7,90.0,14.643750000000004,15.468750000000005,14.646527777777786,83.43055555555556,10.6,14.5,10.9,38.0,25.0,17.2,24.0,99.0,12.337499999999995,15.153472222222238,12.516666666666666,91.79166666666669,10.8,14.8,10.8,85.0,15.7,15.7,15.8,98.0
2018-01-12,1,14.874999999999995,15.70694444444445,14.614583333333336,75.39583333333333,10.1,14.5,10.3,41.0,25.9,17.3,23.9,91.0,15.378472222222221,15.744444444444435,15.247222222222224,73.9513888888889,10.4,14.4,10.5,34.0,27.5,17.6,25.7,90.0,14.643750000000004,15.468750000000005,14.646527777777786,83.43055555555556,10.6,14.5,10.9,38.0,25.0,17.2,24.0,99.0
2018-01-13,1,15.1625,15.336805555555555,14.466666666666665,71.20833333333333,10.2,14.1,10.1,44.0,27.3,16.9,24.8,83.0,14.874999999999995,15.70694444444445,14.614583333333336,75.39583333333333,10.1,14.5,10.3,41.0,25.9,17.3,23.9,91.0,15.378472222222221,15.744444444444435,15.247222222222224,73.9513888888889,10.4,14.4,10.5,34.0,27.5,17.6,25.7,90.0
2018-01-14,1,15.307638888888883,15.613888888888885,14.765277777777774,72.75694444444444,10.1,14.3,10.5,40.0,28.4,17.4,27.4,87.0,15.1625,15.336805555555555,14.466666666666665,71.20833333333333,10.2,14.1,10.1,44.0,27.3,16.9,24.8,83.0,14.874999999999995,15.70694444444445,14.614583333333336,75.39583333333333,10.1,14.5,10.3,41.0,25.9,17.3,23.9,91.0
2018-01-15,1,15.836111111111116,15.971527777777776,15.175694444444444,76.21527777777777,10.3,14.6,10.5,43.0,29.5,18.1,28.6,95.0,15.307638888888883,15.613888888888885,14.765277777777774,72.75694444444444,10.1,14.3,10.5,40.0,28.4,17.4,27.4,87.0,15.1625,15.336805555555555,14.466666666666665,71.20833333333333,10.2,14.1,10.1,44.0,27.3,16.9,24.8,83.0
2018-01-16,1,15.634027777777787,16.001388888888883,15.35,74.10416666666667,10.3,14.8,10.9,38.0,25.4,17.7,24.1,90.0,15.836111111111116,15.971527777777776,15.175694444444444,76.21527777777777,10.3,14.6,10.5,43.0,29.5,18.1,28.6,95.0,15.307638888888883,15.613888888888885,14.765277777777774,72.75694444444444,10.1,14.3,10.5,40.0,28.4,17.4,27.4,87.0
2018-01-17,1,15.888888888888884,15.877777777777776,15.661805555555556,77.18055555555556,10.3,14.8,10.5,46.0,25.1,17.4,24.4,90.0,15.634027777777787,16.001388888888883,15.35,74.10416666666667,10.3,14.8,10.9,38.0,25.4,17.7,24.1,90.0,15.836111111111116,15.971527777777776,15.175694444444444,76.21527777777777,10.3,14.6,10.5,43.0,29.5,18.1,28.6,95.0
2018-01-18,1,13.690277777777775,15.613888888888884,13.959027777777774,92.11805555555556,11.8,15.2,12.2,89.0,17.5,16.0,17.1,96.0,15.888888888888884,15.877777777777776,15.661805555555556,77.18055555555556,10.3,14.8,10.5,46.0,25.1,17.4,24.4,90.0,15.634027777777787,16.001388888888883,15.35,74.10416666666667,10.3,14.8,10.9,38.0,25.4,17.7,24.1,90.0
2018-01-19,1,16.625,16.361805555555566,16.51250000000001,82.40277777777777,11.5,15.0,11.9,39.0,26.2,18.1,25.7,98.0,13.690277777777775,15.613888888888884,13.959027777777774,92.11805555555556,11.8,15.2,12.2,89.0,17.5,16.0,17.1,96.0,15.888888888888884,15.877777777777776,15.661805555555556,77.18055555555556,10.3,14.8,10.5,46.0,25.1,17.4,24.4,90.0
2018-01-20,1,16.639583333333334,16.75833333333333,16.522916666666667,76.52777777777777,10.9,15.3,11.3,38.0,28.6,18.6,28.4,96.0,16.625,16.361805555555566,16.51250000000001,82.40277777777777,11.5,15.0,11.9,39.0,26.2,18.1,25.7,98.0,13.690277777777775,15.613888888888884,13.959027777777774,92.11805555555556,11.8,15.2,12.2,89.0,17.5,16.0,17.1,96.0
2018-01-21,1,16.118055555555557,16.438194444444452,15.890277777777774,72.40972222222223,10.1,15.0,10.5,35.0,27.4,18.2,26.1,87.0,16.639583333333334,16.75833333333333,16.522916666666667,76.52777777777777,10.9,15.3,11.3,38.0,28.6,18.6,28.4,96.0,16.625,16.361805555555566,16.51250000000001,82.40277777777777,11.5,15.0,11.9,39.0,26.2,18.1,25.7,98.0
2018-01-22,1,16.116666666666667,16.579166666666662,15.921527777777786,76.4861111111111,11.0,15.3,11.3,44.0,25.9,18.2,24.5,94.0,16.118055555555557,16.438194444444452,15.890277777777774,72.40972222222223,10.1,15.0,10.5,35.0,27.4,18.2,26.1,87.0,16.639583333333334,16.75833333333333,16.522916666666667,76.52777777777777,10.9,15.3,11.3,38.0,28.6,18.6,28.4,96.0
2018-01-23,1,12.87638888888889,15.634027777777767,12.92847222222222,89.27083333333331,10.9,15.0,11.1,76.0,19.0,16.3,18.7,96.0,16.116666666666667,16.579166666666662,15.921527777777786,76.4861111111111,11.0,15.3,11.3,44.0,25.9,18.2,24.5,94.0,16.118055555555557,16.438194444444452,15.890277777777774,72.40972222222223,10.1,15.0,10.5,35.0,27.4,18.2,26.1,87.0
2018-01-24,1,14.869444444444447,15.593055555555562,14.580555555555554,82.86805555555556,10.6,14.5,10.6,43.0,27.4,17.2,26.5,97.0,12.87638888888889,15.634027777777767,12.92847222222222,89.27083333333331,10.9,15.0,11.1,76.0,19.0,16.3,18.7,96.0,16.116666666666667,16.579166666666662,15.921527777777786,76.4861111111111,11.0,15.3,11.3,44.0,25.9,18.2,24.5,94.0
2018-01-25,1,15.085416666666662,15.510416666666675,14.58958333333333,75.84027777777777,10.5,14.3,10.5,51.0,26.6,17.1,24.8,87.0,14.869444444444447,15.593055555555562,14.580555555555554,82.86805555555556,10.6,14.5,10.6,43.0,27.4,17.2,26.5,97.0,12.87638888888889,15.634027777777767,12.92847222222222,89.27083333333331,10.9,15.0,11.1,76.0,19.0,16.3,18.7,96.0
2018-01-26,1,14.840277777777775,15.541666666666664,14.324999999999998,75.34027777777777,10.3,14.6,10.4,53.0,26.3,17.0,24.0,89.0,15.085416666666662,15.510416666666675,14.58958333333333,75.84027777777777,10.5,14.3,10.5,51.0,26.6,17.1,24.8,87.0,14.869444444444447,15.593055555555562,14.580555555555554,82.86805555555556,10.6,14.5,10.6,43.0,27.4,17.2,26.5,97.0
2018-01-27,1,14.774999999999995,15.784722222222214,23.83750000000001,68.14583333333333,10.5,14.3,11.0,44.0,25.0,18.6,46.9,84.0,14.840277777777775,15.541666666666664,14.324999999999998,75.34027777777777,10.3,14.6,10.4,53.0,26.3,17.0,24.0,89.0,15.085416666666662,15.510416666666675,14.58958333333333,75.84027777777777,10.5,14.3,10.5,51.0,26.6,17.1,24.8,87.0
2018-01-28,1,15.60416666666667,16.252083333333335,25.43472222222221,73.18055555555556,10.2,14.0,11.0,36.0,27.5,19.9,38.3,91.0,14.774999999999995,15.784722222222214,23.83750000000001,68.14583333333333,10.5,14.3,11.0,44.0,25.0,18.6,46.9,84.0,14.840277777777775,15.541666666666664,14.324999999999998,75.34027777777777,10.3,14.6,10.4,53.0,26.3,17.0,24.0,89.0
2018-01-29,1,12.73402777777778,15.022222222222226,12.654861111111114,75.70833333333333,10.6,14.2,10.8,48.0,23.2,16.4,23.5,90.0,15.60416666666667,16.252083333333335,25.43472222222221,73.18055555555556,10.2,14.0,11.0,36.0,27.5,19.9,38.3,91.0,14.774999999999995,15.784722222222214,23.83750000000001,68.14583333333333,10.5,14.3,11.0,44.0,25.0,18.6,46.9,84.0
2018-01-30,1,15.017361111111104,15.440277777777776,14.921527777777786,64.11805555555556,10.5,13.7,10.8,36.0,25.7,18.0,25.2,76.0,12.73402777777778,15.022222222222226,12.654861111111114,75.70833333333333,10.6,14.2,10.8,48.0,23.2,16.4,23.5,90.0,15.60416666666667,16.252083333333335,25.43472222222221,73.18055555555556,10.2,14.0,11.0,36.0,27.5,19.9,38.3,91.0
2018-01-31,1,15.95972222222222,16.355555555555547,16.08958333333333,57.79166666666666,10.4,14.3,10.8,26.0,27.8,19.8,30.5,70.0,15.017361111111104,15.440277777777776,14.921527777777786,64.11805555555556,10.5,13.7,10.8,36.0,25.7,18.0,25.2,76.0,12.73402777777778,15.022222222222226,12.654861111111114,75.70833333333333,10.6,14.2,10.8,48.0,23.2,16.4,23.5,90.0
2018-02-01,1,15.232638888888891,16.31597222222222,15.219444444444434,62.3125,10.5,14.6,10.9,41.0,25.8,19.0,24.7,72.0,15.95972222222222,16.355555555555547,16.08958333333333,57.79166666666666,10.4,14.3,10.8,26.0,27.8,19.8,30.5,70.0,15.017361111111104,15.440277777777776,14.921527777777786,64.11805555555556,10.5,13.7,10.8,36.0,25.7,18.0,25.2,76.0
2018-02-02,1,12.838194444444447,15.309027777777775,12.927083333333332,69.05555555555556,10.7,14.7,11.0,49.0,19.7,16.5,20.0,77.0,15.232638888888891,16.31597222222222,15.219444444444434,62.3125,10.5,14.6,10.9,41.0,25.8,19.0,24.7,72.0,15.95972222222222,16.355555555555547,16.08958333333333,57.79166666666666,10.4,14.3,10.8,26.0,27.8,19.8,30.5,70.0
2018-02-03,1,14.568750000000005,15.63402777777778,14.670833333333327,68.15277777777777,10.8,14.2,11.0,32.0,25.6,17.9,26.1,78.0,12.838194444444447,15.309027777777775,12.927083333333332,69.05555555555556,10.7,14.7,11.0,49.0,19.7,16.5,20.0,77.0,15.232638888888891,16.31597222222222,15.219444444444434,62.3125,10.5,14.6,10.9,41.0,25.8,19.0,24.7,72.0
2018-02-04,1,16.34097222222222,16.518055555555556,16.252777777777787,64.8611111111111,10.8,14.6,11.2,32.0,28.2,19.7,26.9,80.0,14.568750000000005,15.63402777777778,14.670833333333327,68.15277777777777,10.8,14.2,11.0,32.0,25.6,17.9,26.1,78.0,12.838194444444447,15.309027777777775,12.927083333333332,69.05555555555556,10.7,14.7,11.0,49.0,19.7,16.5,20.0,77.0
2018-02-05,1,16.14375,16.69791666666667,16.079166666666676,59.90277777777778,11.4,15.1,11.8,25.0,25.8,19.0,29.9,73.0,16.34097222222222,16.518055555555556,16.252777777777787,64.8611111111111,10.8,14.6,11.2,32.0,28.2,19.7,26.9,80.0,14.568750000000005,15.63402777777778,14.670833333333327,68.15277777777777,10.8,14.2,11.0,32.0,25.6,17.9,26.1,78.0
2018-02-06,1,15.930555555555555,16.279861111111117,15.765972222222214,60.8125,11.4,13.3,11.8,32.0,25.4,18.8,25.5,70.0,16.14375,16.69791666666667,16.079166666666676,59.90277777777778,11.4,15.1,11.8,25.0,25.8,19.0,29.9,73.0,16.34097222222222,16.518055555555556,16.252777777777787,64.8611111111111,10.8,14.6,11.2,32.0,28.2,19.7,26.9,80.0
2018-02-07,1,16.42916666666666,16.838194444444447,16.52152777777778,60.70833333333334,10.8,14.7,11.0,26.0,28.8,20.1,28.4,82.0,15.930555555555555,16.279861111111117,15.765972222222214,60.8125,11.4,13.3,11.8,32.0,25.4,18.8,25.5,70.0,16.14375,16.69791666666667,16.079166666666676,59.90277777777778,11.4,15.1,11.8,25.0,25.8,19.0,29.9,73.0
2018-02-08,1,16.659027777777773,16.962500000000002,16.686111111111117,56.368055555555564,11.2,15.1,11.5,22.0,27.3,19.5,32.1,76.0,16.42916666666666,16.838194444444447,16.52152777777778,60.70833333333334,10.8,14.7,11.0,26.0,28.8,20.1,28.4,82.0,15.930555555555555,16.279861111111117,15.765972222222214,60.8125,11.4,13.3,11.8,32.0,25.4,18.8,25.5,70.0
2018-02-09,1,17.305555555555557,16.976388888888884,16.928472222222215,58.15277777777778,11.2,15.0,11.6,25.0,29.3,19.4,29.8,77.0,16.659027777777773,16.962500000000002,16.686111111111117,56.368055555555564,11.2,15.1,11.5,22.0,27.3,19.5,32.1,76.0,16.42916666666666,16.838194444444447,16.52152777777778,60.70833333333334,10.8,14.7,11.0,26.0,28.8,20.1,28.4,82.0
2018-02-10,1,17.134722222222226,17.31319444444445,17.277083333333334,61.47916666666666,11.2,15.1,11.4,25.0,33.0,20.2,34.9,97.0,17.305555555555557,16.976388888888884,16.928472222222215,58.15277777777778,11.2,15.0,11.6,25.0,29.3,19.4,29.8,77.0,16.659027777777773,16.962500000000002,16.686111111111117,56.368055555555564,11.2,15.1,11.5,22.0,27.3,19.5,32.1,76.0
2018-02-11,1,15.159722222222221,16.757638888888884,15.51944444444445,75.9236111111111,11.2,15.4,12.3,37.0,26.8,18.8,25.2,98.0,17.134722222222226,17.31319444444445,17.277083333333334,61.47916666666666,11.2,15.1,11.4,25.0,33.0,20.2,34.9,97.0,17.305555555555557,16.976388888888884,16.928472222222215,58.15277777777778,11.2,15.0,11.6,25.0,29.3,19.4,29.8,77.0
2018-02-12,1,17.433333333333334,17.429861111111126,17.290972222222234,56.4375,11.9,15.5,12.4,26.0,29.9,20.5,28.5,73.0,15.159722222222221,16.757638888888884,15.51944444444445,75.9236111111111,11.2,15.4,12.3,37.0,26.8,18.8,25.2,98.0,17.134722222222226,17.31319444444445,17.277083333333334,61.47916666666666,11.2,15.1,11.4,25.0,33.0,20.2,34.9,97.0
2018-03-26,1,17.863194444444442,17.315277777777787,18.236805555555566,73.93333333333331,8.0,12.8,8.7,30.2,29.5,23.2,33.9,97.7,19.090972222222213,17.37430555555555,18.940972222222218,71.66527777777782,7.9,13.2,8.9,28.8,32.1,21.6,36.1,97.5,19.83541666666666,17.777777777777782,19.715277777777764,70.70902777777779,12.2,15.8,12.4,29.2,35.5,20.5,37.3,91.1
2018-03-27,1,17.663888888888884,16.657638888888883,17.75138888888889,76.85902777777778,6.2,11.8,7.0,34.3,31.6,20.3,32.3,96.0,17.863194444444442,17.315277777777787,18.236805555555566,73.93333333333331,8.0,12.8,8.7,30.2,29.5,23.2,33.9,97.7,19.090972222222213,17.37430555555555,18.940972222222218,71.66527777777782,7.9,13.2,8.9,28.8,32.1,21.6,36.1,97.5
2018-03-28,1,18.952777777777776,18.037499999999994,19.00555555555556,78.38263888888888,7.7,14.8,8.4,33.3,34.8,21.1,35.7,98.2,17.663888888888884,16.657638888888883,17.75138888888889,76.85902777777778,6.2,11.8,7.0,34.3,31.6,20.3,32.3,96.0,17.863194444444442,17.315277777777787,18.236805555555566,73.93333333333331,8.0,12.8,8.7,30.2,29.5,23.2,33.9,97.7
2018-03-29,1,19.68958333333334,18.222222222222225,19.49861111111112,77.36944444444447,8.5,15.3,9.3,35.8,34.3,21.0,33.5,99.2,18.952777777777776,18.037499999999994,19.00555555555556,78.38263888888888,7.7,14.8,8.4,33.3,34.8,21.1,35.7,98.2,17.663888888888884,16.657638888888883,17.75138888888889,76.85902777777778,6.2,11.8,7.0,34.3,31.6,20.3,32.3,96.0
2018-03-30,1,20.91874999999999,18.916666666666664,20.90625,75.99722222222225,8.2,15.4,9.0,33.0,36.6,22.1,37.2,98.0,19.68958333333334,18.222222222222225,19.49861111111112,77.36944444444447,8.5,15.3,9.3,35.8,34.3,21.0,33.5,99.2,18.952777777777776,18.037499999999994,19.00555555555556,78.38263888888888,7.7,14.8,8.4,33.3,34.8,21.1,35.7,98.2
2018-03-31,1,20.83819444444445,19.225694444444443,20.693055555555567,72.33472222222225,10.1,16.4,10.9,27.6,34.6,22.0,36.4,97.3,20.91874999999999,18.916666666666664,20.90625,75.99722222222225,8.2,15.4,9.0,33.0,36.6,22.1,37.2,98.0,19.68958333333334,18.222222222222225,19.49861111111112,77.36944444444447,8.5,15.3,9.3,35.8,34.3,21.0,33.5,99.2
2018-04-01,1,19.448611111111106,18.52222222222222,19.476388888888877,76.2583333333333,7.2,15.6,8.2,34.6,34.3,21.3,36.0,98.1,20.83819444444445,19.225694444444443,20.693055555555567,72.33472222222225,10.1,16.4,10.9,27.6,34.6,22.0,36.4,97.3,20.91874999999999,18.916666666666664,20.90625,75.99722222222225,8.2,15.4,9.0,33.0,36.6,22.1,37.2,98.0
2018-04-02,1,19.99375,19.047916666666673,20.050694444444453,78.22986111111108,9.3,16.3,10.1,37.7,33.2,21.6,33.5,99.0,19.448611111111106,18.52222222222222,19.476388888888877,76.2583333333333,7.2,15.6,8.2,34.6,34.3,21.3,36.0,98.1,20.83819444444445,19.225694444444443,20.693055555555567,72.33472222222225,10.1,16.4,10.9,27.6,34.6,22.0,36.4,97.3
2018-04-03,1,20.88263888888889,19.532638888888886,20.75763888888889,78.375,11.2,17.2,11.8,42.6,32.6,21.7,33.9,99.7,19.99375,19.047916666666673,20.050694444444453,78.22986111111108,9.3,16.3,10.1,37.7,33.2,21.6,33.5,99.0,19.448611111111106,18.52222222222222,19.476388888888877,76.2583333333333,7.2,15.6,8.2,34.6,34.3,21.3,36.0,98.1
2018-04-04,1,22.10902777777777,20.055555555555557,22.059722222222227,75.70902777777779,11.7,17.4,12.2,34.5,36.7,22.8,38.6,99.3,20.88263888888889,19.532638888888886,20.75763888888889,78.375,11.2,17.2,11.8,42.6,32.6,21.7,33.9,99.7,19.99375,19.047916666666673,20.050694444444453,78.22986111111108,9.3,16.3,10.1,37.7,33.2,21.6,33.5,99.0
2018-04-05,1,22.818055555555553,20.38819444444444,22.53680555555555,76.64027777777778,11.7,17.7,12.3,36.6,36.3,22.7,37.4,98.2,22.10902777777777,20.055555555555557,22.059722222222227,75.70902777777779,11.7,17.4,12.2,34.5,36.7,22.8,38.6,99.3,20.88263888888889,19.532638888888886,20.75763888888889,78.375,11.2,17.2,11.8,42.6,32.6,21.7,33.9,99.7
2018-04-06,1,20.78055555555556,20.352083333333336,20.69027777777777,83.76111111111112,12.7,18.7,13.3,44.5,31.2,21.8,30.6,99.9,22.818055555555553,20.38819444444444,22.53680555555555,76.64027777777778,11.7,17.7,12.3,36.6,36.3,22.7,37.4,98.2,22.10902777777777,20.055555555555557,22.059722222222227,75.70902777777779,11.7,17.4,12.2,34.5,36.7,22.8,38.6,99.3
2018-04-07,1,20.073611111111113,20.174305555555545,20.034027777777787,93.80138888888888,16.1,18.6,16.5,65.4,29.7,21.5,28.1,100.0,20.78055555555556,20.352083333333336,20.69027777777777,83.76111111111112,12.7,18.7,13.3,44.5,31.2,21.8,30.6,99.9,22.818055555555553,20.38819444444444,22.53680555555555,76.64027777777778,11.7,17.7,12.3,36.6,36.3,22.7,37.4,98.2
2018-04-08,1,18.73611111111111,19.603472222222212,18.70069444444444,82.96666666666667,9.7,17.3,10.7,42.7,28.8,21.7,28.1,100.0,20.073611111111113,20.174305555555545,20.034027777777787,93.80138888888888,16.1,18.6,16.5,65.4,29.7,21.5,28.1,100.0,20.78055555555556,20.352083333333336,20.69027777777777,83.76111111111112,12.7,18.7,13.3,44.5,31.2,21.8,30.6,99.9
2018-04-09,0,17.549305555555566,18.175000000000004,17.753472222222214,70.80694444444447,7.3,15.4,8.3,23.5,32.6,21.3,37.4,94.3,18.73611111111111,19.603472222222212,18.70069444444444,82.96666666666667,9.7,17.3,10.7,42.7,28.8,21.7,28.1,100.0,20.073611111111113,20.174305555555545,20.034027777777787,93.80138888888888,16.1,18.6,16.5,65.4,29.7,21.5,28.1,100.0
2018-04-10,0,17.238194444444453,17.27916666666665,17.24236111111111,75.56458333333333,4.6,14.0,5.6,34.5,36.9,20.1,36.2,92.6,17.549305555555566,18.175000000000004,17.753472222222214,70.80694444444447,7.3,15.4,8.3,23.5,32.6,21.3,37.4,94.3,18.73611111111111,19.603472222222212,18.70069444444444,82.96666666666667,9.7,17.3,10.7,42.7,28.8,21.7,28.1,100.0
2018-04-11,0,19.740972222222226,18.356944444444444,19.604861111111127,68.15694444444446,8.6,15.4,9.3,24.0,33.1,20.9,35.5,93.8,17.238194444444453,17.27916666666665,17.24236111111111,75.56458333333333,4.6,14.0,5.6,34.5,36.9,20.1,36.2,92.6,17.549305555555566,18.175000000000004,17.753472222222214,70.80694444444447,7.3,15.4,8.3,23.5,32.6,21.3,37.4,94.3
2018-04-12,0,18.148611111111105,18.204861111111114,18.095138888888886,92.68194444444444,12.0,16.1,12.7,80.3,25.8,19.4,24.1,99.9,19.740972222222226,18.356944444444444,19.604861111111127,68.15694444444446,8.6,15.4,9.3,24.0,33.1,20.9,35.5,93.8,17.238194444444453,17.27916666666665,17.24236111111111,75.56458333333333,4.6,14.0,5.6,34.5,36.9,20.1,36.2,92.6
2018-04-13,0,22.48194444444444,20.290972222222226,22.74652777777776,76.6458333333333,13.9,18.2,14.7,26.9,34.5,22.5,38.2,99.7,18.148611111111105,18.204861111111114,18.095138888888886,92.68194444444444,12.0,16.1,12.7,80.3,25.8,19.4,24.1,99.9,19.740972222222226,18.356944444444444,19.604861111111127,68.15694444444446,8.6,15.4,9.3,24.0,33.1,20.9,35.5,93.8
2018-04-14,0,20.53194444444444,19.779861111111114,20.645138888888887,67.84027777777779,11.4,17.4,12.3,21.5,33.6,24.3,36.3,93.5,22.48194444444444,20.290972222222226,22.74652777777776,76.6458333333333,13.9,18.2,14.7,26.9,34.5,22.5,38.2,99.7,18.148611111111105,18.204861111111114,18.095138888888886,92.68194444444444,12.0,16.1,12.7,80.3,25.8,19.4,24.1,99.9
2018-04-15,0,19.51944444444443,19.200000000000006,19.37708333333332,83.3701388888889,11.5,17.5,12.2,45.4,31.0,20.9,29.1,95.8,20.53194444444444,19.779861111111114,20.645138888888887,67.84027777777779,11.4,17.4,12.3,21.5,33.6,24.3,36.3,93.5,22.48194444444444,20.290972222222226,22.74652777777776,76.6458333333333,13.9,18.2,14.7,26.9,34.5,22.5,38.2,99.7
2018-04-16,0,19.776388888888885,19.847916666666666,19.702777777777765,86.48055555555554,11.3,18.2,12.3,46.4,31.9,21.5,29.6,100.0,19.51944444444443,19.200000000000006,19.37708333333332,83.3701388888889,11.5,17.5,12.2,45.4,31.0,20.9,29.1,95.8,20.53194444444444,19.779861111111114,20.645138888888887,67.84027777777779,11.4,17.4,12.3,21.5,33.6,24.3,36.3,93.5
2018-04-17,0,19.848611111111108,18.945833333333336,19.781944444444445,73.69861111111109,9.6,16.3,10.4,32.7,31.8,20.9,34.6,94.5,19.776388888888885,19.847916666666666,19.702777777777765,86.48055555555554,11.3,18.2,12.3,46.4,31.9,21.5,29.6,100.0,19.51944444444443,19.200000000000006,19.37708333333332,83.3701388888889,11.5,17.5,12.2,45.4,31.0,20.9,29.1,95.8
2018-04-18,0,17.861805555555556,19.025,17.930555555555557,89.6840277777778,13.4,18.1,14.2,62.3,27.6,20.4,26.5,96.1,19.848611111111108,18.945833333333336,19.781944444444445,73.69861111111109,9.6,16.3,10.4,32.7,31.8,20.9,34.6,94.5,19.776388888888885,19.847916666666666,19.702777777777765,86.48055555555554,11.3,18.2,12.3,46.4,31.9,21.5,29.6,100.0
2018-04-19,0,19.713194444444444,19.375694444444445,19.70486111111111,81.5847222222222,12.9,17.8,13.8,38.6,34.2,21.2,38.8,97.6,17.861805555555556,19.025,17.930555555555557,89.6840277777778,13.4,18.1,14.2,62.3,27.6,20.4,26.5,96.1,19.848611111111108,18.945833333333336,19.781944444444445,73.69861111111109,9.6,16.3,10.4,32.7,31.8,20.9,34.6,94.5
2018-04-20,0,20.655555555555555,19.59930555555555,20.30902777777779,75.36527777777779,11.0,17.2,11.7,37.8,31.2,21.8,31.6,94.5,19.713194444444444,19.375694444444445,19.70486111111111,81.5847222222222,12.9,17.8,13.8,38.6,34.2,21.2,38.8,97.6,17.861805555555556,19.025,17.930555555555557,89.6840277777778,13.4,18.1,14.2,62.3,27.6,20.4,26.5,96.1
2018-04-21,0,21.99444444444444,20.47430555555556,21.94305555555556,69.42291666666667,11.5,17.9,12.3,33.7,33.1,22.9,36.0,99.4,20.655555555555555,19.59930555555555,20.30902777777779,75.36527777777779,11.0,17.2,11.7,37.8,31.2,21.8,31.6,94.5,19.713194444444444,19.375694444444445,19.70486111111111,81.5847222222222,12.9,17.8,13.8,38.6,34.2,21.2,38.8,97.6
2018-04-22,0,22.57569444444445,20.702083333333334,22.061805555555548,70.82083333333327,12.3,18.2,13.0,36.7,35.9,23.1,36.1,92.2,21.99444444444444,20.47430555555556,21.94305555555556,69.42291666666667,11.5,17.9,12.3,33.7,33.1,22.9,36.0,99.4,20.655555555555555,19.59930555555555,20.30902777777779,75.36527777777779,11.0,17.2,11.7,37.8,31.2,21.8,31.6,94.5
2018-04-23,0,22.199305555555558,21.086805555555557,21.926388888888894,71.17986111111111,12.3,18.6,12.9,29.4,34.6,23.5,35.4,92.2,22.57569444444445,20.702083333333334,22.061805555555548,70.82083333333327,12.3,18.2,13.0,36.7,35.9,23.1,36.1,92.2,21.99444444444444,20.47430555555556,21.94305555555556,69.42291666666667,11.5,17.9,12.3,33.7,33.1,22.9,36.0,99.4
